solver,r,c,comp,time,sing_values
randomized,90000,100,12,0.2658645868301391,"[8934.769831021824, 8672.657879516191, 0.8822763713285763, 0.8808284437156191, 0.8801458873359591, 0.878202947334203, 0.8769496689682987, 0.8761952213959195, 0.875206986473846, 0.8744548162768602, 0.8738040011643384, 0.8724715988040823]"
randomized,100000,400,2,0.5559296131134033,"[9698.844424190065, 9692.287551328502]"
randomized,70000,400,8,0.4325621366500854,"[8200.455652131555, 8192.548416846492, 8191.824299456949, 8176.064146692074, 8171.4037782854875, 8166.100304889314, 8161.222255595437, 7629.326082207208]"
randomized,30000,200,10,0.1226256370544433,"[5397.578042955283, 5393.951531217711, 5371.8635981202315, 5016.602031921607, 0.5254192884049812, 0.5230829219282126, 0.5230198538885931, 0.522543979471124, 0.5218197395273038, 0.5203755782299461]"
full,20000,700,6,0.6969120264053345,"[4840.128721292025, 4830.519128648969, 4819.80664213091, 4815.513380861969, 4813.158775000956, 4806.4746261865685]"
full,10000,300,16,0.0985868215560913,"[3372.939801914308, 3361.4488381915617, 3347.1528138341814, 3336.259449158986, 3331.1593666187996, 2907.99957581276, 0.33271874759644826, 0.3324082077399073, 0.33201132034139, 0.33168898675136355, 0.3313082249455383, 0.3307211710037457, 0.3303006258394477, 0.3295653818912937, 0.32899236239722895, 0.3285967014034592]"
randomized,10000,100,6,0.0205588102340698,"[3160.258302210978, 2897.632484680487, 0.30863885841200683, 0.30719154347470295, 0.3067400910287144, 0.3044008227535459]"
full,60000,900,10,2.952253818511963,"[7928.954019106008, 7915.976639332824, 7909.845008835684, 7902.885116274572, 7899.621557441421, 7896.491743120781, 7886.497833533598, 7880.787208826296, 7879.159282568584, 7873.787303272063]"
full,20000,600,18,0.5170180559158325,"[4778.950095966509, 4772.00570720045, 4760.386125439137, 4758.8948073507145, 4753.853988159437, 4743.189529476695, 4742.162648811512, 4734.095894417022, 4722.091208331252, 4715.52831307278, 4713.761893296734, 4073.25804817087, 0.4713009358421895, 0.47118250933940087, 0.4703902239981752, 0.4699460569399243, 0.4696714274995304, 0.4693855781664894]"
randomized,60000,300,14,0.3019361972808838,"[7565.795770325879, 7557.447410026406, 7539.6504964594105, 7529.222996840284, 7525.168692351194, 7053.443313910362, 0.7368066621711773, 0.7340295380305798, 0.7327311385383983, 0.7313573017201819, 0.7296559291056804, 0.7290893491219532, 0.7286759360199251, 0.7275646281084682]"
randomized,30000,1000,16,0.4494667053222656,"[5904.398694519375, 5899.793741140226, 5890.046603146029, 5883.838549118864, 5881.225912232154, 5869.148357308062, 5865.803745967818, 5859.328139745274, 5851.221068187174, 5849.9771680029335, 5848.413629883266, 5842.763466496179, 5838.48948571008, 5835.33503528173, 5829.515995312375, 5827.132051158495]"
full,10000,600,20,0.2979355812072753,"[3581.688379953813, 3571.091920669367, 3565.8605905052764, 3559.3553298980137, 3549.894997467505, 3549.0861963735892, 3543.604362469267, 3535.4995184823742, 3529.157668822859, 3526.1053247809805, 3521.7200730889394, 2892.8506591534674, 0.351763797686907, 0.35153960820447105, 0.35099030016425853, 0.35062260314222576, 0.3499864823150152, 0.34927333063230753, 0.34896204279057136, 0.34881147451237493]"
full,40000,400,14,0.6124727725982666,"[6338.1957551427695, 6332.098212858193, 6326.645100166395, 6313.555817819613, 6310.400949365761, 6306.571410438757, 6294.665654718042, 5784.301104082927, 0.6292050484300438, 0.6285481108595101, 0.6283248345431218, 0.6276824295870109, 0.6272655532679715, 0.6267516976328142]"
full,90000,900,12,4.702736783027649,"[9518.013022238341, 9509.18770441229, 9503.81091100227, 9494.286403637738, 9491.714809470854, 9488.099245024841, 9481.395936016415, 9474.75712325727, 9472.788476008689, 9469.144536636884, 9463.517239515197, 9460.657614266393]"
randomized,70000,800,1,0.7388038158416748,[8429.518793611982]
randomized,90000,400,10,0.56478271484375,"[9229.563227149069, 9224.18619125292, 9214.307168059748, 9200.697369125832, 9195.627862739608, 9188.976372487774, 9187.012217502526, 8660.403712612997, 0.8960971963014875, 0.8932994845151873]"
randomized,10000,200,6,0.0324496269226074,"[3288.8588705769685, 3273.435687268874, 3268.64791284338, 2918.912041832416, 0.31899275812372524, 0.3182799870240502]"
randomized,80000,900,10,1.0928718328475953,"[9021.490401475401, 9015.75580740784, 9011.787673462386, 9009.693234627706, 9000.892362825234, 8989.974501293798, 8983.503743767384, 8977.637947161542, 8973.493701220894, 8970.770886142838]"
randomized,100000,600,18,0.981709599494934,"[9826.661133805519, 9809.787207290103, 9803.832428840136, 9795.585802411479, 9786.859771716696, 9784.091808266865, 9781.015706875507, 9778.199485272517, 9773.59860647069, 9770.625189461776, 9767.313810042433, 9090.8604294641, 0.9500251603937621, 0.9490446094941929, 0.9484108696265531, 0.9467631211348185, 0.9461964174329787, 0.9444831660201611]"
full,40000,700,4,1.3578973770141602,"[6538.807409191292, 6514.463997932105, 6505.422975195046, 6499.243132721076]"
full,50000,400,8,0.8182835578918457,"[7023.240887143898, 7011.783543380204, 7006.778747814385, 7002.021523074139, 6992.814576475412, 6990.696883882022, 6984.954079152231, 6449.513617680089]"
full,80000,100,16,0.5072510480880738,"[8442.642480988943, 8188.778917063274, 0.8427313128751498, 0.8410992109444521, 0.8393778252460264, 0.8391925550814667, 0.8380244490178947, 0.8376377427818585, 0.8371818769989183, 0.8366402741738057, 0.8366239606691319, 0.8357485373890301, 0.8346804442452629, 0.8343604885957701, 0.8340494956770456, 0.8334616286052657]"
randomized,20000,900,1,0.2482710123062133,[4932.044555324466]
randomized,50000,700,6,0.504289984703064,"[7225.146784089909, 7200.1246709157185, 7195.245158238563, 7186.968824517907, 7185.450533596502, 7175.6908961390245]"
randomized,70000,200,1,0.2097150564193725,[8035.560651205277]
randomized,60000,200,18,0.3156666994094849,"[7462.155953247913, 7456.911345664488, 7446.159408098182, 7057.552594659011, 0.7312544648149074, 0.7302336850942258, 0.7295506499686668, 0.7279064664386304, 0.7271288022459522, 0.7252267578792935, 0.7246247743620952, 0.7241083825701616, 0.7231404833195519, 0.722388686293486, 0.7219809834978475, 0.7209644633938456, 0.7196644286182327, 0.7182843229145665]"
randomized,70000,400,16,0.484834885597229,"[8200.455652131564, 8192.54841684649, 8191.824299456936, 8176.064146692068, 8171.403778285498, 8166.10030488931, 8161.222255595434, 7629.326082207204, 0.7973234041346957, 0.7950332818463839, 0.7936102366250031, 0.7922520450883747, 0.7915079393927403, 0.7899950876267215, 0.7895407538930844, 0.7884634846847337]"
randomized,70000,1000,16,1.0529038906097412,"[8536.072349595726, 8529.231989905085, 8527.208229328417, 8523.488221931972, 8511.557755320515, 8507.044591883356, 8501.662275028453, 8494.661652397024, 8493.918494037307, 8489.266901043846, 8483.40723759671, 8481.484143284577, 8478.202594531576, 8474.299122293927, 8470.533822143407, 8469.572619972721]"
full,40000,400,18,0.6167595624923706,"[6338.1957551427695, 6332.098212858193, 6326.645100166395, 6313.555817819613, 6310.400949365761, 6306.571410438757, 6294.665654718042, 5784.301104082927, 0.6292050484300438, 0.6285481108595101, 0.6283248345431218, 0.6276824295870109, 0.6272655532679715, 0.6267516976328142, 0.6261945947788007, 0.6259285821177687, 0.6253716252302405, 0.6252281924060491]"
randomized,20000,1000,6,0.3031501054763794,"[4978.042363108825, 4972.429433707328, 4970.129214246684, 4964.084571435341, 4962.333324232866, 4953.100353652431]"
randomized,70000,600,18,0.7111496686935425,"[8330.444667979971, 8328.218174116986, 8315.565988528328, 8309.28550220608, 8308.09017444553, 8294.706248068429, 8290.745084909213, 8289.324091308725, 8286.423547563114, 8282.356705738208, 8277.904501826479, 7609.885710585565, 0.8054149349926532, 0.8045909169188045, 0.8027794066189465, 0.8015501230770754, 0.8010247811439303, 0.80046192387782]"
full,80000,100,14,0.5163413047790527,"[8442.642480988943, 8188.778917063274, 0.8427313128751498, 0.8410992109444521, 0.8393778252460264, 0.8391925550814667, 0.8380244490178947, 0.8376377427818585, 0.8371818769989183, 0.8366402741738057, 0.8366239606691319, 0.8357485373890301, 0.8346804442452629, 0.8343604885957701]"
randomized,90000,900,12,1.2599343299865722,"[9518.013022238341, 9509.187704412276, 9503.810911002263, 9494.286403637732, 9491.714809470855, 9488.09924502483, 9481.395936016404, 9474.757123257272, 9472.78847600868, 9469.14453663688, 9463.51723951519, 9460.657614266393]"
randomized,30000,600,8,0.2663635969161987,"[5694.958472211831, 5678.907793510771, 5675.290214976574, 5673.147098493706, 5665.674108841451, 5657.534921652507, 5655.944536198053, 5642.687261088104]"
randomized,30000,1000,14,0.4311332941055298,"[5904.398694519367, 5899.793741140215, 5890.046603146029, 5883.838549118861, 5881.225912232162, 5869.148357308057, 5865.803745967824, 5859.328139745268, 5851.221068187179, 5849.977168002934, 5848.413629883265, 5842.763466496181, 5838.489485710085, 5835.335035281735]"
randomized,20000,300,12,0.1019367694854736,"[4573.637087615862, 4557.08333072901, 4552.185027579597, 4536.261195254284, 4527.763113648953, 4099.879026220103, 0.44259833081531624, 0.44163148552748044, 0.4407726679649996, 0.43969193598418194, 0.4391673582728944, 0.43832639349507185]"
randomized,80000,1000,8,1.093536877632141,"[9063.841408029863, 9047.102327749566, 9045.29970426994, 9041.6486966112, 9032.158344239187, 9027.491549907207, 9022.953973765085, 9018.836214089224]"
full,50000,200,20,0.3868791818618774,"[6841.235073520951, 6837.411939964267, 6834.127292601145, 6448.0623940033665, 0.6825088544998024, 0.6817758445874474, 0.6811150898489771, 0.6799935101145935, 0.6797081002480624, 0.6787739086858874, 0.6784888077185939, 0.6779665268885751, 0.6773107085676691, 0.6769956328701378, 0.6765872549141391, 0.6759637054526599, 0.675330274802596, 0.6745785193914733, 0.6745255257579142, 0.6740909977757922]"
randomized,100000,1000,6,1.3686784505844116,"[10025.670648515697, 10016.294265043629, 10010.474342239324, 10001.226016232818, 9996.695979557468, 9992.592236555256]"
full,30000,700,8,0.9786480665206908,"[5754.469811026591, 5748.499081254936, 5741.580598171056, 5731.983451194456, 5726.146005125855, 5722.215824286301, 5712.362685042834, 5704.592325430193]"
randomized,60000,500,14,0.4924008131027221,"[7706.044897650085, 7698.838713026324, 7688.5943199212925, 7676.809665971408, 7669.651204694846, 7667.793537033358, 7664.467490101185, 7655.621516743659, 7653.199744873872, 7066.251398589635, 0.7453474181024622, 0.7436804548986613, 0.7417726727652567, 0.7411368742943278]"
full,90000,500,10,2.18938672542572,"[9297.469223543825, 9288.089468973398, 9282.25875782376, 9274.471023932945, 9264.805702551907, 9263.169144136344, 9257.447803404482, 9252.97695111146, 9247.501883770205, 8668.789941746974]"
full,100000,400,4,2.055520486831665,"[9698.84442419006, 9692.28755132852, 9682.997047209408, 9675.955154755547]"
full,90000,800,4,4.400154495239258,"[9471.708486611818, 9459.942172891408, 9455.411569336979, 9446.04097902686]"
full,30000,700,2,1.0243664741516114,"[5754.469811026591, 5748.499081254936]"
full,50000,200,4,0.3875850200653076,"[6841.235073520951, 6837.411939964267, 6834.127292601145, 6448.0623940033665]"
randomized,30000,700,4,0.2974826574325561,"[5754.469811026587, 5748.49908125493, 5741.580598171059, 5731.983451194451]"
randomized,30000,500,2,0.2149775743484497,"[5636.0926392913525, 5631.967733932159]"
randomized,40000,300,20,0.229355525970459,"[6272.033780190406, 6255.831413580094, 6239.26376758307, 6237.491981609825, 6228.9513624063675, 5758.676727920883, 0.6109100894042568, 0.609376415195656, 0.608572826426983, 0.6071322885263327, 0.6055743609390506, 0.6045771920224933, 0.6030995736704524, 0.602350993595661, 0.6020766688113093, 0.60161307429555, 0.6000896011331741, 0.5992343493560891, 0.5990243727229684, 0.5977190136788503]"
full,90000,400,1,1.702385950088501,[9229.563227149063]
full,20000,500,20,0.3852713823318481,"[4716.999064296405, 4708.638486998779, 4698.771192054108, 4696.939928542357, 4684.755600146228, 4677.638157842509, 4671.750009569895, 4669.2087085179355, 4665.951079856972, 4082.9817447332384, 0.4659475913727809, 0.4654290086592811, 0.465232830997821, 0.46468956630914887, 0.46410315644475103, 0.46343180017663993, 0.4633145316616229, 0.4629338934319865, 0.46262960227237715, 0.4622882931880052]"
randomized,20000,900,16,0.2982271194458007,"[4941.214944674213, 4927.561694220756, 4922.23667177444, 4917.950959660203, 4909.128859210943, 4905.950906514541, 4904.149257763529, 4893.334367274964, 4886.709321985079, 4882.9326306892435, 4880.367316048463, 4875.845783585081, 4871.298078238522, 4867.418577116549, 4865.707964502698, 4861.2482968042805]"
randomized,10000,800,1,0.1080153942108154,[3692.2797992998544]
full,50000,600,2,1.4005393981933594,"[7151.404476913131, 7141.4454110630695]"
randomized,30000,100,4,0.0571313858032226,"[5272.332492355382, 5019.635962507879, 0.516564740651678, 0.5150416917829025]"
randomized,50000,700,10,0.5323591709136963,"[7225.14678408991, 7200.12467091572, 7195.245158238566, 7186.968824517908, 7185.450533596506, 7175.690896139023, 7167.513329754205, 7163.117814157018, 7159.150422233937, 7155.3790363778935]"
full,100000,1000,16,6.459566330909729,"[10027.25843468594, 10022.327658611195, 10019.02772889038, 10010.925876711244, 10003.23935624239, 9999.432230179393, 9995.697201353956, 9993.718623777258, 9986.028624627714, 9982.560290132065, 9978.149676721876, 9972.729112588975, 9971.899954941962, 9964.285908156478, 9960.898879371698, 9957.771548016102]"
full,60000,200,18,0.5033730745315552,"[7462.155953247914, 7456.91134566449, 7446.159408098179, 7057.55259465901, 0.7443676115905085, 0.7433603592656925, 0.7427698943349043, 0.742371531043681, 0.7419527855781485, 0.7406186107628777, 0.7400538723704962, 0.7399490486624466, 0.7392614018273341, 0.7387631532967541, 0.7378836723172781, 0.7374267689627113, 0.7370881865804328, 0.7367230370128278]"
full,100000,400,18,2.02854905128479,"[9698.84442419006, 9692.28755132852, 9682.997047209408, 9675.955154755547, 9667.079345121068, 9666.052290808833, 9656.612295894252, 9120.512794209433, 0.9651719639500652, 0.963949017845677, 0.9636838945810963, 0.9636358783502604, 0.9630554645703823, 0.9624977564393462, 0.9622288521378266, 0.9614227988290287, 0.9612570287712977, 0.9610260794681889]"
randomized,90000,800,8,1.0591917514801026,"[9471.708486611806, 9459.942172891417, 9455.411569336973, 9446.04097902688, 9443.907863979499, 9436.807568131859, 9427.46774338144, 9422.532214183033]"
randomized,60000,1000,20,0.9608591794967652,"[7974.902431822372, 7966.103397670509, 7959.755336406292, 7954.815079481642, 7943.2019277643585, 7937.160391530108, 7936.48068497462, 7931.669996094159, 7928.961667048945, 7923.492722443472, 7918.73891751634, 7914.641571086419, 7911.095598453618, 7910.3274114047645, 7900.491694513272, 7899.337350043754, 7897.725774050981, 7893.1088879808085, 7888.733889024809, 7075.344824447075]"
full,50000,800,1,2.19769127368927,[7262.90720086619]
full,30000,800,16,1.2380915403366088,"[5806.536530433897, 5794.366244820105, 5787.119302686786, 5783.280955942352, 5777.557258767933, 5770.651105593489, 5768.6347977910045, 5760.574854148069, 5752.5173108007875, 5749.38854497154, 5746.1612958772275, 5741.091289662927, 5738.646650179153, 5736.10426450897, 5731.658723985524, 4994.642687704617]"
randomized,60000,100,12,0.1864712238311767,"[7337.458108245655, 7099.024701922921, 0.7245946434663303, 0.7225852454229302, 0.7212907501520524, 0.7202484214696064, 0.7181453567542636, 0.7170395803830046, 0.7161924399016433, 0.7158331794509187, 0.7150295624528311, 0.7144521727342317]"
randomized,20000,600,14,0.1977125644683837,"[4778.950095966509, 4772.005707200454, 4760.386125439136, 4758.894807350717, 4753.853988159434, 4743.189529476692, 4742.162648811513, 4734.095894417025, 4722.0912083312505, 4715.528313072778, 4713.761893296732, 4073.258048170869, 0.46058371673164267, 0.4591273686388006]"
randomized,90000,100,8,0.2359874248504638,"[8934.769831021826, 8672.657879516186, 0.8834073575173271, 0.8792640830636392, 0.8779115211657458, 0.8775390083345492, 0.8757560975871466, 0.8752198077525026]"
randomized,40000,800,4,0.444652247428894,"[6572.373340553163, 6560.007546441417, 6554.868505045581, 6548.7304515909345]"
randomized,100000,800,8,1.135005497932434,"[9944.551339060074, 9930.93245982956, 9920.767263176584, 9916.659054498285, 9903.830956132118, 9901.465112756192, 9894.425092699757, 9889.221273852398]"
randomized,40000,1000,2,0.5115724802017212,"[6673.93124434063, 6662.313509862263]"
randomized,40000,900,6,0.5169584274291992,"[6623.8844126844315, 6619.386899630633, 6608.364744424709, 6606.68281006206, 6604.633635900234, 6595.093334379304]"
full,10000,600,10,0.2984206676483154,"[3581.688379953813, 3571.091920669367, 3565.8605905052764, 3559.3553298980137, 3549.894997467505, 3549.0861963735892, 3543.604362469267, 3535.4995184823742, 3529.157668822859, 3526.1053247809805]"
